step;amount;oldbalanceOrg;newbalanceOrig;oldbalanceDest;newbalanceDest;type_num;isFlaggedFraud;isFraud;type;nameOrig;nameDest
20;6939.78;117853.27;110913.49;0;0;4;0;0;PAYMENT;C1010506867;M248125695
20;5524.28;83658;78133.72;0;0;4;0;0;PAYMENT;C1017434829;M1560148001
20;248738.74;40505;0;117401.93;366140.67;2;0;0;CASH_OUT;C1020665748;C196308419
20;433183.56;9120793.25;9553976.8;3362500.32;2929316.76;1;0;0;CASH_IN;C1021222380;C1918148887
20;3462.82;346979;343516.18;0;0;4;0;0;PAYMENT;C1021353810;M176172868
20;16483.57;67291.73;50808.15;0;0;4;0;0;PAYMENT;C1029299671;M909316054
20;206720.99;0;0;1289697.99;1697867.61;2;0;0;CASH_OUT;C1030868676;C676828482
20;31449.35;0;0;0;0;4;0;0;PAYMENT;C103337572;M1253378780
20;1028.76;33353.68;32324.93;0;0;4;0;0;PAYMENT;C1042493931;M869415710
20;203473.48;50499;0;473924.49;677397.97;2;0;0;CASH_OUT;C1043837091;C2111371071
20;330038.09;0;0;4569878.17;5465852.87;2;0;0;CASH_OUT;C1059751539;C439749139
20;689.11;41232;40542.89;0;0;4;0;0;PAYMENT;C1060881445;M1436279821
20;8401.64;208967.43;200565.79;0;0;4;0;0;PAYMENT;C1061352543;M1389375404
20;97441.46;0;0;155093.41;252534.87;2;0;0;CASH_OUT;C1065050388;C1305646166
20;17271;15172;0;0;0;4;0;0;PAYMENT;C1071002091;M1075087646
20;246179.97;10678;0;52312.56;298492.54;2;0;0;CASH_OUT;C1071579405;C1344314693
20;50913.05;0;0;420656.6;471569.65;2;0;0;CASH_OUT;C1078666182;C1054542265
20;228847.1;0;0;960260.64;1189107.74;5;0;0;TRANSFER;C1083835339;C2041540243
20;8977.16;48358.07;39380.9;0;0;4;0;0;PAYMENT;C108816889;M1627437652
20;3598.35;0;0;0;0;4;0;0;PAYMENT;C1092283695;M1036386705
20;30339.36;3836081.33;3866420.69;76068.59;45729.23;1;0;0;CASH_IN;C110333371;C83206593
20;7010.62;183;0;0;0;4;0;0;PAYMENT;C1105873001;M2135154493
20;23630.52;0;0;0;0;4;0;0;PAYMENT;C1106642364;M20511063
20;246782.21;11316;0;2121011.6;2367793.81;2;0;0;CASH_OUT;C1112366705;C1523549102
20;43696.63;0;0;307779.97;12087.04;2;0;0;CASH_OUT;C1115342453;C336874025
20;104543.34;322162.25;217618.92;171989.18;276532.51;2;0;0;CASH_OUT;C1124973590;C192387951
20;212894.93;5924794.27;6137689.2;1540507.03;1327612.09;1;0;0;CASH_IN;C1132102027;C1594749290
20;602916.74;0;0;9235242.73;9838159.47;5;0;0;TRANSFER;C113836626;C2008647667
20;146159.14;3982;150141.14;4106132.83;3959973.69;1;0;0;CASH_IN;C114099138;C1136186114
20;106065.15;142869.11;36803.97;3334741.02;3440806.17;2;0;0;CASH_OUT;C1150358996;C1882615733
20;347848.06;0;0;797837.35;705845.27;2;0;0;CASH_OUT;C1173810492;C1984685329
20;14883.66;9040;0;0;0;4;0;0;PAYMENT;C117471595;M632690202
20;40017.62;0;0;195447.26;275976.31;5;0;0;TRANSFER;C1182300033;C329325511
20;267999.32;1.23E+16;1.26E+16;5221962.22;4953962.9;1;0;0;CASH_IN;C1182707140;C1891291970
20;4062;88421.26;84359.26;0;0;4;0;0;PAYMENT;C1184164821;M1841069781
20;3957.55;418;0;0;0;4;0;0;PAYMENT;C1185313379;M1623990406
20;5125.78;178488;173362.22;0;0;4;0;0;PAYMENT;C1204292020;M1667587254
20;109227.49;0;0;127984.69;237212.18;2;0;0;CASH_OUT;C1205119980;C1239555598
20;10301.98;47430.03;37128.05;0;0;4;0;0;PAYMENT;C1209230665;M31618047
20;23163.2;19925;43088.2;1.06E+16;1.06E+16;1;0;0;CASH_IN;C1210686544;C2072865894
20;67775.47;0;0;839607.65;907383.12;2;0;0;CASH_OUT;C1211798930;C68129671
20;885845.4;42514;0;0;1171470.82;5;0;0;TRANSFER;C1212344191;C1863593828
20;209056.73;0;0;1569292.36;1778349.09;2;0;0;CASH_OUT;C1215496690;C2057720522
20;212111.17;72975;0;49331.64;415920.04;2;0;0;CASH_OUT;C1218165444;C1717123092
20;24758.01;702255;677496.99;5174300.81;5632916.08;2;0;0;CASH_OUT;C1220243777;C1671752615
20;159122.28;11454;170576.28;174252.33;15130.05;1;0;0;CASH_IN;C1221955110;C105075167
20;3292.83;16689.31;13396.48;0;0;4;0;0;PAYMENT;C1223792451;M1642387779
20;132407.64;50569;182976.64;102090.28;0;1;0;0;CASH_IN;C1224967400;C1961168996
20;16363.12;83550;67186.88;0;0;4;0;0;PAYMENT;C1225004256;M127526241
20;102033.72;25207;0;616721.01;718754.73;2;0;0;CASH_OUT;C1240856446;C1109058009
20;8085.54;207856.43;199770.89;0;0;4;0;0;PAYMENT;C1241352335;M1701964603
20;343506.52;0;0;353686.82;697193.35;2;0;0;CASH_OUT;C124566309;C2064666184
20;5475.77;0;0;0;0;4;0;0;PAYMENT;C1245667151;M1121728591
20;90360.56;2930428.16;3020788.73;116737.27;0;1;0;0;CASH_IN;C1246447022;C651323644
20;249729.24;216727.5;0;291277.59;541006.84;2;0;0;CASH_OUT;C1248607591;C1756687271
20;352590.7;0;0;543880.04;896470.74;2;0;0;CASH_OUT;C125653114;C1544772534
20;32104;78660.02;46556.02;319974.73;352078.73;2;0;0;CASH_OUT;C1266814961;C1292334777
20;57762.73;10046;67808.73;2669583.4;2611820.67;1;0;0;CASH_IN;C1268021256;C915049328
20;88302.97;1.47E+16;1.48E+16;400106.92;423597.29;1;0;0;CASH_IN;C1271949132;C1330227535
20;116367.84;0;0;1.08E+16;1.10E+16;2;0;0;CASH_OUT;C1274424776;C1506027432
20;10111.22;503298.63;493187.41;0;0;4;0;0;PAYMENT;C1281546299;M1718593706
20;91282.37;124;91406.37;879858.03;788575.66;1;0;0;CASH_IN;C1288420999;C739277609
20;24110.92;0;0;261969.24;286080.16;5;0;0;TRANSFER;C1292990311;C786536774
20;268834.41;13042;0;76103.62;344938.02;2;0;0;CASH_OUT;C1305286561;C1831373987
20;151985.76;73915.25;0;3342641.89;3494627.66;5;0;0;TRANSFER;C1305556494;C648102236
20;341917.79;4281162.72;4623080.52;825872.99;483955.2;1;0;0;CASH_IN;C1305566406;C1876995944
20;5211.33;111044.76;105833.42;0;0;4;0;0;PAYMENT;C1310252841;M2003268444
20;218218.09;10603;0;0;218218.09;2;0;0;CASH_OUT;C132221741;C1711775757
20;7104.7;923;0;0;0;4;0;0;PAYMENT;C1324198446;M1982934692
20;13343.12;309;0;0;0;4;0;0;PAYMENT;C1328424723;M2136912237
20;120449.05;27658;0;0;120449.05;2;0;0;CASH_OUT;C1331591112;C110545835
20;138762.48;0;0;391340.1;530102.58;2;0;0;CASH_OUT;C1337540443;C1279092345
20;2826.07;209435.72;206609.65;0;0;4;0;0;PAYMENT;C1342266040;M1461906230
20;1577.99;116915;115337.01;0;0;4;0;0;PAYMENT;C1346184847;M1022743665
20;1181.09;0;0;0;0;4;0;0;PAYMENT;C1353219892;M887810943
20;2434.63;0;0;0;0;4;0;0;PAYMENT;C1355656066;M837926373
20;15209.52;0;0;0;0;4;0;0;PAYMENT;C1355782801;M2033940844
20;4983.22;0;0;0;0;4;0;0;PAYMENT;C1355821528;M2120905834
20;118.7;103866;103747.3;0;0;4;0;0;PAYMENT;C1366255922;M1575543623
20;90272.23;1.58E+15;1.59E+16;503965.7;374924.06;1;0;0;CASH_IN;C1373630494;C1878934351
20;172057.8;0;0;658889.2;830947.01;2;0;0;CASH_OUT;C1374719934;C990053853
20;160220.12;108041;0;14405;274250.8;2;0;0;CASH_OUT;C137841452;C1539296482
20;75821.5;9000348.75;9076170.25;94461.47;18639.97;1;0;0;CASH_IN;C1382993152;C1009849031
20;1287660.7;617950.59;0;1835907.53;3123568.23;5;0;0;TRANSFER;C1389276460;C1378631566
20;21682.68;17893;0;631932.41;799798.56;2;0;0;CASH_OUT;C1393865894;C1071485458
20;208453.75;0;0;1039793.54;1248247.28;2;0;0;CASH_OUT;C1393974149;C1771792454
20;10313.9;35146.33;24832.43;0;0;4;0;0;PAYMENT;C1410534659;M1237081108
20;132547.58;524155.67;656703.25;1015649.24;883101.66;1;0;0;CASH_IN;C1410968578;C1450780125
20;12049.48;0;0;0;0;4;0;0;PAYMENT;C1413513671;M1744239878
20;366492.75;0;0;502660.01;1262523.09;5;0;0;TRANSFER;C142149967;C1154311603
20;128605.12;0;0;804629.05;933234.17;2;0;0;CASH_OUT;C1429402483;C137534191
20;187017.98;403274;590291.98;0;0;1;0;0;CASH_IN;C1430074496;C1077803242
20;129091.42;0;0;1182991.47;1312082.89;2;0;0;CASH_OUT;C1430275641;C1874611186
20;26217.43;3289249.83;3315467.27;1.13E+15;1.13E+16;1;0;0;CASH_IN;C1441640123;C594599017
20;497895.28;18143;0;533992.24;1031887.52;5;0;0;TRANSFER;C1444663229;C1005387645
20;31197.6;256853.92;288051.52;298519.27;267321.67;1;0;0;CASH_IN;C1445564834;C805185826
20;22835.7;2859896.61;2882732.3;66776.26;43940.56;1;0;0;CASH_IN;C1448292152;C427839868
20;137017.74;171182;34164.26;463586.97;506965.96;2;0;0;CASH_OUT;C1464356298;C1964961161
20;14178.38;187207;173028.62;0;0;4;0;0;PAYMENT;C1467181643;M470697003
20;9591.74;0;0;0;0;4;0;0;PAYMENT;C1475321636;M564803293
20;66552.72;21593;88145.72;251917.39;185364.67;1;0;0;CASH_IN;C1480755243;C903670487
20;42364.39;0;0;81176.9;123541.29;2;0;0;CASH_OUT;C1491145705;C1443035825
20;34119.71;10043;0;0;0;4;0;0;PAYMENT;C1497035943;M290826727
20;70603.77;57859.23;0;564876.34;635480.11;2;0;0;CASH_OUT;C1501983568;C1836333788
20;119790.02;3655;0;0;119790.02;2;0;0;CASH_OUT;C1503728574;C249596667
20;445753.72;0;0;3066172.12;3511925.84;5;0;0;TRANSFER;C1518620633;C1299038993
20;14537.8;0;0;112050.89;0;5;0;0;TRANSFER;C1522512331;C695129407
20;340350.37;0;0;1090978.71;1431329.08;2;0;0;CASH_OUT;C15323980;C275722948
20;7599.62;10893;3293.38;0;0;4;0;0;PAYMENT;C1543603916;M1512608059
20;4434.14;454;0;0;0;4;0;0;PAYMENT;C1548338741;M1295104789
20;37901.89;420159.17;458061.06;552584.58;514682.69;1;0;0;CASH_IN;C1551198925;C1693760996
20;224218.63;497;224715.63;167004.9;0;1;0;0;CASH_IN;C1555220804;C32434662
20;870.09;139;0;0;0;4;0;0;PAYMENT;C1562700195;M1661070361
20;75653.27;15751;0;816318.66;891971.93;2;0;0;CASH_OUT;C1567300888;C1817855182
20;195548.61;75372;270920.61;32733.33;43442.13;1;0;0;CASH_IN;C1569665098;C681702959
20;45913.44;0;0;54524.78;100438.23;2;0;0;CASH_OUT;C1576368200;C1487155842
20;144734.52;0;0;1172638.9;1317373.43;2;0;0;CASH_OUT;C1577273656;C776447774
20;6337.31;90029.94;83692.63;0;0;4;0;0;PAYMENT;C1578013188;M300976802
20;35380.08;15654.79;0;1359932.21;1395312.28;2;0;0;CASH_OUT;C1586463240;C976271417
20;3563.61;0;0;0;0;4;0;0;PAYMENT;C1598893115;M1627544359
20;2949.43;14120;11170.57;0;0;4;0;0;PAYMENT;C1600910100;M926244745
20;13131.1;107137;94005.9;0;0;4;0;0;PAYMENT;C1606307258;M682494917
20;79756.49;11206;0;0;79756.49;2;0;0;CASH_OUT;C1607618612;C1297728818
20;40263.17;12942.59;0;939623.21;981522.23;2;0;0;CASH_OUT;C1612650632;C971301680
20;205897.1;20479;0;0;1157067.07;2;0;0;CASH_OUT;C1614397652;C1945687416
20;14771.43;2849256.11;2864027.55;234698.08;219926.65;1;0;0;CASH_IN;C1622549774;C420423028
20;22894.26;2790130.6;2813024.86;2252839.94;2229945.68;1;0;0;CASH_IN;C1622695423;C968449637
20;1081.92;273530.24;272448.32;0;0;4;0;0;PAYMENT;C1625925305;M1062053610
20;383974.21;298551.44;0;621828.69;2320937.07;2;0;0;CASH_OUT;C1628333681;C85065232
20;15951.93;161222.64;145270.71;0;0;4;0;0;PAYMENT;C1628811576;M1943679135
20;333381;0;0;1049324.17;1382705.17;2;0;0;CASH_OUT;C1629013606;C1212479311
20;249197.08;15368;264565.08;59649.25;0;1;0;0;CASH_IN;C1635327718;C249204098
20;54990.2;7839955.21;7894945.41;6566138.04;6511147.84;1;0;0;CASH_IN;C1645079461;C1749590097
20;612881.21;0;0;1092517.63;1705398.84;5;0;0;TRANSFER;C1649438607;C367508966
20;9535.33;0;0;0;0;4;0;0;PAYMENT;C164987905;M2066750724
20;11368.95;221173.2;209804.25;0;0;4;0;0;PAYMENT;C1650518451;M1723433715
20;94035.69;20174;114209.69;126552.65;32516.96;1;0;0;CASH_IN;C1652283889;C1778093372
20;81099.11;0;0;145935.15;227034.27;2;0;0;CASH_OUT;C1657036973;C1725740273
20;313382.71;0;0;733541.41;1046924.12;2;0;0;CASH_OUT;C1664575941;C1591771358
20;98498.73;45469;143967.73;2338055.3;2239556.57;1;0;0;CASH_IN;C1669157889;C72565662
20;139893.35;2.61E+16;2.63E+16;1701087.81;1561194.46;1;0;0;CASH_IN;C167923047;C1812845237
20;579300.79;0;0;5616120.85;6143365.33;5;0;0;TRANSFER;C1684460937;C1927033764
20;115458.12;7088;0;2265690.03;2381148.16;2;0;0;CASH_OUT;C169383504;C1867332127
20;4555.86;0;0;0;0;4;0;0;PAYMENT;C1719842066;M1865133598
20;80190.32;13201.13;0;574526.41;591874.44;5;0;0;TRANSFER;C172021378;C45712852
20;3283.65;116348.56;113064.92;0;0;4;0;0;PAYMENT;C1720322194;M962115406
20;92259.03;0;0;581240.68;673499.71;2;0;0;CASH_OUT;C172299088;C1534133493
20;115664.57;21165;0;0;115664.57;2;0;0;CASH_OUT;C1728575914;C1427232567
20;2252.51;10272;8019.49;0;0;4;0;0;PAYMENT;C173257278;M486543867
20;92824.48;7123394.86;7216219.34;416163.48;323339;1;0;0;CASH_IN;C1736842893;C2099012441
20;33094.07;2963409.28;2996503.35;1506984.15;1473890.08;1;0;0;CASH_IN;C1743891766;C1398311031
20;57998.39;2967444.08;3025442.47;637701.39;847865.68;1;0;0;CASH_IN;C1746787276;C1543124951
20;210130.87;5368;215498.87;188431.22;0;1;0;0;CASH_IN;C1747309512;C1213145652
20;35145.67;14474;49619.67;225422.32;79546.95;1;0;0;CASH_IN;C1751732962;C592093707
20;4408.28;0;0;0;0;4;0;0;PAYMENT;C1753590378;M1807206309
20;318999.1;0;0;1049491.38;1368490.48;2;0;0;CASH_OUT;C1757644596;C356712978
20;5784.67;9681;3896.33;0;0;4;0;0;PAYMENT;C1757730443;M245857269
20;7917.47;81063;73145.53;0;0;4;0;0;PAYMENT;C1761988657;M1773041196
20;9411.07;25994;16582.93;0;0;4;0;0;PAYMENT;C1762758074;M993511566
20;18878.24;51505;32626.76;0;0;4;0;0;PAYMENT;C1765943787;M2090984802
20;238515.47;7494268.67;7732784.14;2346063.06;2107547.6;1;0;0;CASH_IN;C1767445278;C1194972221
20;12831.44;0;0;1.06E+16;1.11E+16;2;0;0;CASH_OUT;C1767654219;C1019670582
20;10050.74;5540;0;0;0;4;0;0;PAYMENT;C1768907445;M207408781
20;37630.15;0;0;0;0;4;0;0;PAYMENT;C1769031898;M530193792
20;13560.87;0;0;0;0;4;0;0;PAYMENT;C1771662353;M1681344714
20;230531.16;233251;2719.84;0;230531.16;2;0;0;CASH_OUT;C1777377479;C1029571381
20;78322.53;91406.37;13083.84;434937.45;513259.98;2;0;0;CASH_OUT;C177792428;C2050625148
20;109540.38;4877049.17;4986589.55;2027403.76;1917863.39;1;0;0;CASH_IN;C1779224761;C341297203
20;377470.27;5291107.54;5668577.81;1106735.79;729265.52;1;0;0;CASH_IN;C1784604318;C1352509608
20;1011655.01;27989;0;69100.88;1080755.89;5;0;0;TRANSFER;C1785428475;C1066581845
20;47153.9;52132;99285.9;119154.49;134804.99;1;0;0;CASH_IN;C1785550604;C929094562
20;101832.96;22049;123881.96;3205676.31;3103843.35;1;0;0;CASH_IN;C1786073428;C1721246847
20;13572.8;21406;7833.2;0;0;4;0;0;PAYMENT;C1790818925;M1949020837
20;213791.47;20507;0;6993;33517.06;2;0;0;CASH_OUT;C1796772470;C1338324612
20;1602.65;41853;40250.35;0;0;4;0;0;PAYMENT;C181247984;M848559357
20;2088.57;99030.65;96942.07;0;0;4;0;0;PAYMENT;C1823384640;M742095498
20;8652.55;0;0;0;0;4;0;0;PAYMENT;C1824081736;M2002964794
20;166608.9;6757065.03;6923673.93;1259126.52;1705398.84;1;0;0;CASH_IN;C1824409074;C367508966
20;185516.85;21077;206593.85;60179.72;0;1;0;0;CASH_IN;C1836577224;C886799309
20;8367.77;41357;32989.23;0;0;4;0;0;PAYMENT;C1841369445;M1165733884
20;8795.27;10395;1599.73;0;0;4;0;0;PAYMENT;C1843352531;M1370989016
20;81838.13;0;0;138108.86;219947;5;0;0;TRANSFER;C1844126786;C725613772
20;168.62;351;182.38;0;168.62;2;0;0;CASH_OUT;C1844797285;C1064515000
20;134048.67;16119;0;605261.73;739310.39;2;0;0;CASH_OUT;C1850312301;C357044672
20;354958.66;143;0;528431.99;883390.65;2;0;0;CASH_OUT;C1856442402;C1802679300
20;831.65;0;0;0;0;4;0;0;PAYMENT;C1858403651;M1283604001
20;79912.52;0;79912.52;8186622.52;8106710;1;0;0;CASH_IN;C1873706424;C675203915
20;8959.5;38057;29097.5;243483.85;252443.34;2;0;0;CASH_OUT;C1873872811;C1929978796
20;15073.15;60376;45302.85;0;0;4;0;0;PAYMENT;C1876145259;M1819730358
20;99190.34;9859584.04;9958774.39;4340606.65;4283243.87;1;0;0;CASH_IN;C1876825109;C635371680
20;5594.89;18008;12413.11;0;0;4;0;0;PAYMENT;C1878890894;M970637678
20;207692.57;0;0;4808182.25;5015874.83;5;0;0;TRANSFER;C1879958008;C1387210478
20;13216.85;155965.52;142748.67;0;0;4;0;0;PAYMENT;C1880288698;M670429758
20;651980.14;0;0;5827636.24;6479616.38;2;0;0;CASH_OUT;C188377273;C1275435326
20;5957.47;0;0;19055.37;25012.84;2;0;0;CASH_OUT;C1889057995;C796603018
20;97441.06;69733;0;2459;0;2;0;0;CASH_OUT;C1894274257;C184324224
20;62026.1;3136812.04;3198838.13;333103.51;271077.41;1;0;0;CASH_IN;C1896686140;C254883648
20;17885.17;205421;187535.83;0;0;4;0;0;PAYMENT;C1897849990;M1132206604
20;207778.99;1395575.81;1603354.8;350014.1;142235.11;1;0;0;CASH_IN;C1899474967;C1031764782
20;27964.14;232562.65;260526.79;1183045.4;1155081.25;1;0;0;CASH_IN;C1905947092;C407013373
20;5846.1;0;0;0;0;4;0;0;PAYMENT;C1914930791;M1361925848
20;177309.7;0;0;280487.86;457797.55;2;0;0;CASH_OUT;C1921851563;C1683029387
20;6372.29;0;0;0;0;4;0;0;PAYMENT;C1925915000;M1257643679
20;4022.94;188011.84;183988.9;235114.79;239137.72;2;0;0;CASH_OUT;C1930783528;C1318000211
20;18352.79;0;0;0;0;4;0;0;PAYMENT;C1933075502;M160527044
20;133466.63;1454977.78;1588444.42;389157.08;255690.45;1;0;0;CASH_IN;C1934015496;C130254092
20;144379.83;122901.24;267281.07;1669478.69;1525098.86;1;0;0;CASH_IN;C1939239262;C837328272
20;157069.61;155964.59;313034.2;739814.85;582745.24;1;0;0;CASH_IN;C1942680542;C405031947
20;48457.59;1666765.75;1715223.34;629787.75;581330.16;1;0;0;CASH_IN;C1947640671;C870985119
20;57471.26;75727.5;18256.24;152259.79;209731.05;2;0;0;CASH_OUT;C1962799245;C1145695325
20;6722.14;0;0;51671;0;2;0;0;CASH_OUT;C1965983399;C752354267
20;8661.42;0;0;0;0;4;0;0;PAYMENT;C1968907211;M1262643810
20;448025.06;448025.06;0;0;0;5;0;1;TRANSFER;C1976637754;C4020115
20;957.8;38440;37482.2;0;0;4;0;0;PAYMENT;C1987406207;M165595340
20;32633.14;84967;117600.14;0;0;1;0;0;CASH_IN;C199570670;C1230054289
20;3434.71;292;0;0;0;4;0;0;PAYMENT;C1997287568;M330048702
20;20726.18;0;0;0;0;4;0;0;PAYMENT;C2018478224;M1039895083
20;861.07;0;0;0;0;4;0;0;PAYMENT;C2030056636;M1922350992
20;4884.3;78;0;0;0;4;0;0;PAYMENT;C203258503;M2101793653
20;19431.96;49592;30160.04;0;0;4;0;0;PAYMENT;C2039687414;M1111023068
20;45158.29;0;0;0;0;4;0;0;PAYMENT;C2052003608;M789464650
20;102505.23;102698;192.77;1008607.9;1151618.97;2;0;0;CASH_OUT;C2057273310;C1467840255
20;277940.91;5817774.19;6095715.1;5631676.04;5658351.4;1;0;0;CASH_IN;C2061814581;C1809716881
20;7655.56;348469.26;340813.7;0;0;4;0;0;PAYMENT;C206385156;M4523034
20;601516.79;0;0;4067130.38;4668647.17;2;0;0;CASH_OUT;C2066152093;C357028200
20;93700.38;1795;0;0;93700.38;2;0;0;CASH_OUT;C2066715193;C1418903218
20;306642.17;0;0;5394061.14;5700703.3;5;0;0;TRANSFER;C2070415994;C1195194841
20;5206.18;204340;199133.82;0;0;4;0;0;PAYMENT;C2072972386;M1544967828
20;3515.48;0;0;0;0;4;0;0;PAYMENT;C207454313;M552247697
20;5754.74;0;0;1797757.34;1803512.08;2;0;0;CASH_OUT;C2075073081;C1360670846
20;9768.47;11518;21286.47;716353.76;494397.02;1;0;0;CASH_IN;C207911068;C1848907489
20;16614.82;16614.82;0;0;0;5;0;1;TRANSFER;C2080146129;C748889213
20;8144;19875;11731;0;0;4;0;0;PAYMENT;C2083408889;M1352932008
20;114855.49;0;0;159096.82;273952.31;2;0;0;CASH_OUT;C2087224805;C1663483516
20;73693.85;163181.85;89488;3343353.69;3525404.25;2;0;0;CASH_OUT;C2089492369;C1587143371
20;2200.76;782;0;0;0;4;0;0;PAYMENT;C2091519893;M1959023002
20;700.4;49582.78;48882.38;0;0;4;0;0;PAYMENT;C2094145464;M1722298612
20;21489.35;30618;9128.65;32876.89;54366.24;2;0;0;CASH_OUT;C2094736750;C1778503230
20;119686.34;7002;0;114294.83;146056.31;2;0;0;CASH_OUT;C2096640742;C194376285
20;188662.8;0;0;5995998.93;6184661.72;2;0;0;CASH_OUT;C21013522;C751413576
20;838.77;0;0;0;0;4;0;0;PAYMENT;C2102153190;M66388608
20;40368.02;25525;0;42157.59;82525.61;2;0;0;CASH_OUT;C2107345513;C1188388197
20;9694.3;888;0;0;0;4;0;0;PAYMENT;C2107425238;M356320927
20;25849.99;3084588.97;3110438.96;162491.3;136641.32;1;0;0;CASH_IN;C2121733230;C307803040
20;26852.17;0;0;0;0;4;0;0;PAYMENT;C2125860296;M482532849
20;2277.99;11000;8722.01;0;0;4;0;0;PAYMENT;C2127734181;M140620747
20;8126.76;39960;31833.24;0;0;4;0;0;PAYMENT;C2129733566;M2114271264
20;13348.46;7853150.7;7866499.16;476465.32;463116.85;1;0;0;CASH_IN;C2133167574;C1112524442
20;9650.5;59007;49356.5;0;0;4;0;0;PAYMENT;C2140820568;M2016074369
20;146631.59;69137;0;255247.08;401878.68;2;0;0;CASH_OUT;C2143265188;C1724304617
20;24977.15;618663.11;643640.25;706927.85;681950.71;1;0;0;CASH_IN;C2144941285;C364592569
20;314963.8;0;0;695751.72;1118529.28;2;0;0;CASH_OUT;C214987253;C1775338026
20;105562.2;41787;0;15507;148625.64;2;0;0;CASH_OUT;C217411390;C1745024979
20;207858.8;0;0;576069.74;783928.55;2;0;0;CASH_OUT;C222775173;C1964874304
20;214305.77;5094;0;316920.73;531226.5;2;0;0;CASH_OUT;C224383306;C1161173332
20;5781.12;1967;0;0;0;4;0;0;PAYMENT;C231724847;M1391205234
20;12495.26;0;0;78502.1;90997.36;2;0;0;CASH_OUT;C240578320;C1256728724
20;5117.01;19968.53;14851.52;989766.22;945825.17;3;0;0;DEBIT;C24136380;C1248417396
20;8530.08;224386.81;232916.89;207683.84;199153.76;1;0;0;CASH_IN;C241730797;C1488435651
20;8260.92;2540;0;0;0;4;0;0;PAYMENT;C244211869;M1914276786
20;9958.34;455294.51;445336.17;0;0;4;0;0;PAYMENT;C252068401;M869406059
20;148609.69;7733349.13;7881958.83;1906971.87;1758362.17;1;0;0;CASH_IN;C253308557;C1617941510
20;1687.96;108047;106359.04;0;0;4;0;0;PAYMENT;C258380218;M550831553
20;420074.98;6527056.23;6947131.21;6419610.87;5999535.89;1;0;0;CASH_IN;C258858767;C591367961
20;29482.76;180588;151105.24;8752066.92;8748570.93;2;0;0;CASH_OUT;C268654773;C1313582591
20;979.57;41119.53;40139.96;0;0;4;0;0;PAYMENT;C272750532;M1956621963
20;12991.85;45666;58657.85;71019.27;58027.42;1;0;0;CASH_IN;C274310297;C12316027
20;6963.9;51939.12;44975.22;0;0;4;0;0;PAYMENT;C27831263;M1269439647
20;377884.95;0;0;421424.73;799309.68;5;0;0;TRANSFER;C280655320;C11659396
20;176812.61;0;0;280582.09;457394.7;5;0;0;TRANSFER;C281985462;C1730711969
20;160763.31;117;0;2108086.78;2268850.09;2;0;0;CASH_OUT;C288689486;C1410590157
20;2545.7;287208.81;284663.11;0;0;4;0;0;PAYMENT;C291032976;M1243479000
20;381320.94;0;0;560508.94;941829.88;2;0;0;CASH_OUT;C292798815;C1685837139
20;40.5;2050;2009.5;0;0;4;0;0;PAYMENT;C29703011;M1902331483
20;95947.73;0;0;1695683.43;1791631.16;2;0;0;CASH_OUT;C298141036;C196394814
20;1669.61;0;0;0;0;4;0;0;PAYMENT;C301562858;M1680391811
20;157528.98;0;0;990830.37;1148359.35;2;0;0;CASH_OUT;C301779199;C437155870
20;387455.27;132756;0;5237033.55;5624488.82;5;0;0;TRANSFER;C30649506;C533474562
20;85307.65;0;0;677190.83;810063.89;2;0;0;CASH_OUT;C314995811;C1519273880
20;6405.29;128913.03;122507.74;0;0;4;0;0;PAYMENT;C315045116;M1228990106
20;468598.64;9971637.01;1.04E+16;675101.09;206502.44;1;0;0;CASH_IN;C324225473;C453757414
20;8810.86;0;0;0;0;4;0;0;PAYMENT;C327001329;M345655445
20;31036.04;94053.57;63017.53;174617.49;370727.83;5;0;0;TRANSFER;C329602683;C1086123224
20;10958.61;785580.33;774621.72;0;0;4;0;0;PAYMENT;C33571484;M217087411
20;147610.52;132;0;0;147610.52;2;0;0;CASH_OUT;C338233886;C583740694
20;448025.06;448025.06;0;71679.93;519704.99;2;0;1;CASH_OUT;C348303891;C1432596631
20;356273.38;0;0;536843.11;893116.49;2;0;0;CASH_OUT;C350869802;C880386090
20;10883.22;0;0;869032.88;879916.1;2;0;0;CASH_OUT;C356861427;C308423707
20;754907.62;116003;0;155183.38;910091;5;0;0;TRANSFER;C3610703;C154898562
20;191910.91;1041;192951.91;679698.43;495817.86;1;0;0;CASH_IN;C363423902;C1229416483
20;112709.11;11371;124080.11;322313.96;209604.85;1;0;0;CASH_IN;C372449570;C255162347
20;8462.22;299530.66;291068.44;0;0;4;0;0;PAYMENT;C375173581;M1560799003
20;71206.17;412126;483332.17;3561926.02;3490719.85;1;0;0;CASH_IN;C390460353;C1542598611
20;72726.72;0;0;956423.27;1029149.99;2;0;0;CASH_OUT;C392775662;C1986422018
20;9763.4;63457.99;53694.59;0;0;4;0;0;PAYMENT;C400420989;M1506082465
